id,tag,rpm,load,in_spread,ex_spread,d_in_cam,d_ex_cam,ign,alpha,again,sigma_bp,sets,ve,stock,ratio,cyc,slope,converged,cyl_ok,spread,collapsed_n,nan_free,blew_up,valid,elapsed_s
f68db2568698,r3_honest,4600,64.99,88.0,104.0,0.0,0.0,27.0,,,,{},118.2,113.5,1.0415,27,0.2425,1,1,0.0074,0,1,0,1,350.3
f780dc0fe340,r3_honest,6300,20.0,100.0,103.0,0.0,0.0,31.0,,,,{},82.04,75.8,1.0824,25,-0.0228,1,1,0.1521,0,1,0,1,124.7
dfe019498303,r3_honest,6300,30.0,100.0,108.0,0.0,0.0,30.0,,,,{},104.43,86.2,1.2115,29,-0.0013,1,1,0.0897,0,1,0,1,160.9
2fbbf674550c,r3_honest,6300,100.0,96.0,108.0,0.0,0.0,29.0,,,,{},141.96,109.7,1.2941,41,0.2933,1,1,0.0285,0,1,0,1,0.1
602e51400352,r3_honest,5300,45.0,88.0,105.0,0.0,0.0,27.0,,,,{},138.56,105.1,1.3183,42,0.2113,1,1,0.0482,0,1,0,1,358.7
104b35c4773e,r3_honest,6900,20.0,110.0,103.0,0.0,0.0,35.0,,,,{},78.19,70.3,1.1122,26,-0.1574,1,1,0.1896,0,1,0,1,113.7
e13f8fc2cc8e,r3_honest,6300,45.0,98.0,108.0,0.0,0.0,29.0,,,,{},136.46,95.5,1.4289,40,0.2978,1,1,0.073,0,1,0,1,339.5
84d02fb66962,r3_honest,3900,64.99,70.0,87.0,0.0,0.0,25.0,,,,{},90.3,128.8,0.7011,59,0.2829,1,1,0.0133,0,1,0,1,1032.2
dc2aa6a01611,r3_honest,6900,100.0,111.0,111.0,0.0,0.0,27.0,,,,{},136.08,107.0,1.2718,37,-0.0605,1,1,0.0276,0,1,0,1,0.1
f48ab0259dd9,r3_honest,6900,30.0,110.0,108.0,0.0,0.0,33.0,,,,{},88.32,80.5,1.0971,25,-0.1327,1,1,0.1276,0,1,0,1,244.3
e84219d7a7ce,r3_honest,7300,20.0,110.0,103.0,0.0,0.0,36.0,,,,{},74.84,67.7,1.1054,25,-0.1652,1,1,0.2096,0,1,0,1,112.5
7cbee8c8f98c,r3_honest,6300,64.99,96.0,108.0,0.0,0.0,29.0,,,,{},144.48,104.4,1.3839,43,0.0384,1,1,0.0208,0,1,0,1,459.3
69efb120a637,r3_honest,6900,45.0,111.0,108.0,0.0,0.0,31.0,,,,{},131.31,92.1,1.4257,42,0.1749,1,1,0.0666,0,1,0,1,301.4
c5b5c7ead548,r3_honest,5300,64.99,88.0,105.0,0.0,0.0,27.0,,,,{},134.71,112.3,1.1995,34,-0.1983,1,1,0.0256,0,0,0,0,704.9
47a8d0618c5c,r3_honest,7300,30.0,110.0,108.0,0.0,0.0,33.0,,,,{},68.6,77.7,0.8828,27,-0.039,1,1,0.0769,0,1,0,1,212.6
f4d015cb0c98,r3_honest,6900,64.99,111.0,111.0,0.0,0.0,29.0,,,,{},140.64,101.2,1.3897,40,0.2523,1,1,0.0212,0,1,0,1,345.2
94f8d239eaa4,r3_honest,7300,45.0,111.0,108.0,0.0,0.0,31.0,,,,{},118.36,90.4,1.3093,25,0.0709,1,1,6.2156,0,1,0,1,281.6
c19fe3b1b9b9,r3_honest,7300,64.99,111.0,111.0,0.0,0.0,28.0,,,,{},137.48,100.9,1.3625,38,0.29,1,1,0.021,0,1,0,1,295.2
4a8b119665bc,r3_honest,7900,20.0,120.0,103.0,0.0,0.0,45.0,,,,{},99.39,62.9,1.5801,26,-0.2803,1,1,0.7033,0,1,0,1,261.5
e1d3adca4a62,r3_honest,7900,30.0,120.0,107.0,0.0,0.0,39.0,,,,{},153.72,74.3,2.0689,25,0.0702,1,1,5.0022,0,1,0,1,257.4
7981d15757bd,r3_honest,7900,45.0,120.0,107.0,0.0,0.0,31.0,,,,{},123.08,87.0,1.4147,41,0.2016,1,1,0.0742,0,1,0,1,257.4
f2a821e3d2cd,r3_honest,7900,64.99,120.0,107.0,0.0,0.0,30.0,,,,{},130.17,96.9,1.3433,39,0.1704,1,1,0.0219,0,1,0,1,233.2
72a53b336849,r3_honest,7300,100.0,111.0,111.0,0.0,0.0,27.0,,,,{},134.51,107.1,1.2559,51,0.0468,1,1,0.0112,0,1,0,1,452.6
be5b7b7691c6,r3_honest,7900,100.0,120.0,107.0,0.0,0.0,30.0,,,,{},568.23,101.7,5.5873,38,0.1515,1,1,0.449,0,1,1,0,745.2
